RUN	File	Counts	Error	Data	Ora	Durata	Volume	Rate	ErrRate
RUN4172	0	2069.6174040063356	38.9439266917426	20250223	04:02	4584.388671875	203.0	2.6618674017074455	0.05008827658414723
RUN4172	1	146.61073667145803	9.934231462367855	20250223	04:02	4957.7996826171875	203.0	2.315029005386436	0.15686459602983033
RUN4173	0	1639.3520594935685	28.778109241276404	20250223	05:30	3649.192138671875	203.0	2.648825084862801	0.04649896720583829
RUN4174	0	1583.8738969492554	29.041656625791152	20250223	06:42	3579.9033203125	203.0	2.608717694393417	0.04783302740207131
RUN4179	0	1399.491988577956	27.344042255503325	20250223	12:30	3584.5673828125	203.0	2.3020324889562525	0.04497837369938966
RUN4180	0	1506.6529590090095	30.18270242898676	20250223	13:32	3584.30908203125	203.0	2.478480787895034	0.04965128011045119
RUN4183	0	1547.1341901220508	28.182331575379216	20250223	14:50	3585.994140625	203.0	2.543877468393636	0.046338836514077685
RUN4184	0	544.9080505092714	16.555234514501567	20250223	15:52	1223.7188720703125	203.0	2.6255442801476345	0.07976850634786635
RUN4185	0	1260.700425366524	29.320216305652927	20250223	16:14	3118.1943359375	207.0	2.3378260527074795	0.054371018023925695
RUN4186	0	1490.947222404397	24.216806775137606	20250223	17:09	3584.779541015625	210.0	2.3705785026796367	0.038504274787210926
RUN4187	0	1568.8549051796651	26.578079738317655	20250223	18:10	3550.023681640625	210.0	2.518871737563874	0.042672380773096825
RUN4189	0	1653.377620805192	29.290338910464985	20250223	19:18	4030.923583984375	213.5	2.299553028474423	0.040737631076559734
RUN4190	0	1288.9381568363785	27.26560405652763	20250223	20:29	3166.38037109375	220.0	2.2147266598599717	0.04684930761099617
RUN4191	0	1712.36463981642	30.52468960562507	20250223	21:25	3701.851806640625	224.0	2.4717413460773616	0.04406137315618135
RUN4197	0	1555.8567020732685	24.77292079889912	20250223	22:29	3600.689697265625	224.0	2.308924324855577	0.036763539568957816
RUN4198	0	817.5905894878001	20.15013088010403	20250224	00:00	1900.375	224.0	2.298912150860515	0.056658407419685766
RUN4199	0	1566.351278285903	26.69961163421257	20250224	00:36	3608.928955078125	224.0	2.3191916213090877	0.039532329977752294
RUN4200	0	1500.4964607829347	27.329837029390045	20250224	01:38	3581.188232421875	224.0	2.23889448635349	0.04077891753647562
RUN4202	0	1506.92597791739	31.127922051448934	20250224	03:43	3584.44921875	224.0	2.246442401744497	0.04640379487731272
RUN4203	0	1519.0499735139108	27.79484762280809	20250224	04:45	3581.87890625	224.0	2.2661411769633872	0.041464764032591264
RUN4205	0	1536.2964751504246	30.680035072056125	20250224	06:18	3582.212890625	224.0	2.2916560823213157	0.045764662040134255
RUN4206	0	1522.8624713300603	23.29620370277832	20250224	07:21	3583.20068359375	224.0	2.2709906813351144	0.03474080064057707
RUN4207	0	1374.5771883490286	26.84669406791078	20250224	08:30	3588.035400390625	224.0	2.0470960169722	0.039981574669735204
RUN4209	0	1480.868707827845	26.86174418390388	20250224	09:33	3678.415771484375	224.0	2.1512037205966053	0.03902107170249284
RUN4215	0	1447.0024197292942	26.33682424177666	20250224	11:38	3599.341552734375	224.0	2.148186571189129	0.03909904461288826
RUN4217	0	459.0877345439861	13.336686585532973	20250224	12:40	1084.9456787109375	224.0	2.2610673337598595	0.06568493146325324
RUN4222	0	1388.1887381758027	26.69476028323192	20250224	14:53	3647.776123046875	224.0	2.033509195989337	0.03910422194608556
RUN4227	0	1519.8361386705947	28.84163128604096	20250224	16:02	3594.023193359375	227.5	2.224888796143094	0.04222127680615087
RUN4233	0	1617.9772674430437	30.407311016823872	20250224	17:04	3648.50341796875	234.5	2.263542376705178	0.042539681139653555
RUN4235	0	1674.8674327962578	28.506334031724023	20250224	18:08	3568.976806640625	241.5	2.325912623318666	0.03958715828525575
RUN4236	0	2151.9494448215255	36.426973325831824	20250224	19:15	3933.624267578125	248.5	2.635036377908494	0.04460439351010403
RUN4237	0	2084.6615289218807	33.87500196741443	20250224	20:31	3690.5986328125	255.5	2.646193811072939	0.04299970010125072
RUN4238	0	2104.1201400307996	33.547298410114884	20250224	21:36	3610.197021484375	262.5	2.657566499360347	0.042371238553641215
RUN4239	0	2517.462652359781	37.72674451266231	20250224	22:40	3908.824951171875	269.5	2.860433551457914	0.042866513109993676
RUN4240	0	1904.6738221024177	35.13254067167357	20250225	00:00	3103.52294921875	273.0	2.690771525446771	0.04963245620270649
RUN4241	0	2288.4843802994847	33.038979466471375	20250225	00:59	3627.302490234375	273.0	2.7661475994195195	0.03993503059281998
RUN4242	0	2262.4423556684515	36.444456941386214	20250225	02:02	3581.212890625	273.0	2.7698646973399175	0.044618248258460155
RUN4243	0	2141.501878544041	33.836967862309066	20250225	03:05	3592.845458984375	273.0	2.613310985625014	0.04129182454648698
RUN4244	0	2218.854518694181	32.07221993534276	20250225	04:08	3580.1767578125	273.0	2.7172871240635734	0.03927676624861835
RUN4245	0	2147.2113592058686	34.797675761985964	20250225	05:10	3596.89697265625	273.0	2.617326902598605	0.04241636135598381
RUN4246	0	2225.540688876133	32.5106156077089	20250225	06:42	3580.83447265625	273.0	2.7249746372233346	0.03980632814952525
RUN4247	0	2174.2387364047804	33.111494087196256	20250225	07:46	3591.076416015625	273.0	2.6545673815220496	0.04042642175655157
RUN4248	0	2154.317510835144	30.191379756202153	20250225	08:47	3601.87646484375	273.0	2.6223585366451068	0.0367506748836103
RUN4249	0	2039.2873125035376	32.15052592149605	20250225	09:50	3586.146240234375	273.0	2.493225688784259	0.03930712295610338
RUN4251	0	2124.4009169162564	33.88492802903413	20250225	11:05	3591.278564453125	274.5	2.5794009568326164	0.04114233574478371
RUN4252	0	2093.935284330435	38.116949351954865	20250225	12:07	3604.42822265625	277.5	2.5057498016052753	0.045613414603212235
RUN4253	0	2091.471337606892	30.48583748754011	20250225	13:10	3236.58642578125	280.5	2.7574373999637682	0.04019313434796916
RUN4254	0	2239.388388244647	32.80437950702379	20250225	14:05	3627.93994140625	285.5	2.5878377209596235	0.03790874827545848
RUN4255	0	2301.3728938774057	36.424968792161415	20250225	15:05	3583.239013671875	292.5	2.6282045551945044	0.04159789539412032
RUN4256	0	1949.9802567450477	30.96248579032773	20250225	16:10	3175.53564453125	299.5	2.454088464696165	0.03896689669217349
RUN4257	0	2014.6554985609598	31.7471953596596	20250225	17:06	3169.32373046875	303.0	2.5111079386632826	0.039570355504888396
RUN4258	0	2526.086425176825	38.71687145235407	20250225	18:38	3887.24462890625	303.0	2.5670688858737063	0.039345002242650064
RUN4260	0	2265.1172805841575	37.13543443015161	20250225	19:54	3637.490966796875	306.5	2.4318238277674427	0.03986850264920883
RUN4261	0	2155.7108600314036	38.96814837657779	20250225	20:57	3450.19091796875	313.5	2.385523259117479	0.04312239922366636
RUN4262	0	2482.2501553428883	32.97949592197071	20250225	21:58	3749.978515625	319.0	2.483704375667507	0.03299881688088461
RUN4263	0	2033.8148034170438	33.70439631612402	20250225	00:00	3098.9580078125	327.0	2.402269782976461	0.03981043538853877
RUN4264	0	2494.3821257495683	39.22888828780704	20250226	00:11	3915.956298828125	332.5	2.2930172302765675	0.03606204351769287
RUN4265	0	2360.9877922759288	36.32644280814287	20250226	01:20	3623.8369140625	339.5	2.29699017100847	0.035341767691890597
RUN4266	0	2392.3653338672507	33.923869224787396	20250226	02:23	3655.8173828125	346.5	2.2605472379350116	0.03205468152817537
RUN4267	0	2373.639246764518	28.912705305049858	20250226	03:26	3627.058837890625	353.5	2.2158712045687747	0.026990972288215925
RUN4268	0	2439.5934608656275	35.74413206584924	20250226	04:29	3580.399169921875	360.5	2.262322747276641	0.033146819071050604
RUN4270	0	2405.530843026155	35.28183559868364	20250226	06:35	3583.771728515625	367.5	2.186185782776861	0.032064709375781666
RUN4271	0	2132.7979365094843	33.402383639432294	20250226	07:42	3239.083740234375	374.5	2.1045029185667956	0.032959246937062314
RUN4278	0	2407.5429267777276	46.056979322234554	20250226	12:20	3586.2265625	409.5	1.9622585444213545	0.037538562739669136
RUN4279	0	2462.027373127662	45.97538747629178	20250226	13:25	3580.37548828125	416.5	1.9761645973063466	0.03690248697871742
RUN4290	0	2518.4879992207293	41.00472738594148	20250226	17:22	3672.135986328125	434.5	1.889318459697731	0.030760912265257324
RUN4295	0	3663.3264226018127	38.579543500467466	20250226	18:31	5392.97998046875	451.9863499620226	1.7988514871280443	0.018944222051947984
RUN4295	1	3625.903015338401	49.45198060292282	20250226	18:31	10827.9248046875	462.5542982313368	1.7263630880108487	0.02354505169630048
RUN4295	2	2588.443650800563	41.39984184750397	20250226	18:31	14543.272216796875	469.77858486599393	1.7750880018489132	0.0283909454699615
RUN4300	0	3746.6829646038477	56.32890035595687	20250227	00:00	5627.45654296875	490.9422766113281	1.6232229788558785	0.02440408390442504
RUN4300	1	2573.3918428263114	36.38270551175798	20250227	00:00	9538.1044921875	498.5463142903646	1.579885116064994	0.022336472030265096
RUN4301	0	3807.211325510396	47.45512131275207	20250227	02:40	5465.13427734375	508.12664998372395	1.6409977746146753	0.020454275271377487
RUN4301	1	3442.003141417169	50.13741835944338	20250227	02:40	10820.22216796875	518.5393208821614	1.4836681822872062	0.021611628259961796
RUN4302	0	3634.0353707494523	49.07410895834126	20250227	06:41	5442.46875	536.5	1.4908547418489564	0.02013254153535304
RUN4302	1	3631.43866709357	56.097743850904706	20250227	06:41	10891.13818359375	543.5	1.4592546970536455	0.022542276963213176
RUN4302	2	2443.0563798823896	45.520224289193735	20250227	06:41	14384.243896484375	550.5	1.5125230201852453	0.02818207049512119
RUN4306	0	878.4315046663908	17.4715142470565	20250227	17:52	1359.88720703125	613	1.3436907290503037	0.026725261550308254
RUN4307	0	2430.177792565961	39.14635862840013	20250227	18:20	3671.4755859375	620.5	1.3069906603874841	0.021053572817598388
RUN4308	0	2329.6768194148754	39.33382445906709	20250227	19:26	3627.453125	627.5	1.2557528093073567	0.021201893822200484
RUN4309	0	2691.1137182759626	36.633189255203746	20250227	20:29	4451.75830078125	635.5	1.1686582600051014	0.015908535905666186
RUN4310	0	3173.9609805138894	38.639858776505136	20250227	21:45	5151.908203125	654.5175992838542	1.13003214774505	0.013757031945209962
RUN4310	1	1694.8855245240798	34.44635849274002	20250227	21:45	7997.53662109375	660.0507656521268	1.083336815653102	0.022017421106271293
RUN4311	0	3087.5923192308783	44.099060971866365	20250228	01:46	5184.654296875	681.0812722439236	1.0497354644991126	0.014993024812553065
RUN4311	1	3073.2021567292963	37.957044476438895	20250228	01:46	10422.7314453125	691.2664222547744	1.0189489756299996	0.01258501381125269
RUN4311	2	2188.8748438719404	24.680104498236908	20250228	01:46	14358.088623046875	698.9185056559246	0.9554080473707586	0.010772461711815586
RUN4312	0	3009.0769035191524	37.14901841182507	20250228	05:49	5239.6923828125	708.6882907443577	0.9728612368083064	0.012010606959255685
RUN4312	1	2347.768232828043	32.99035561020787	20250228	05:49	9300.10595703125	716.5835393608942	0.9687166926357599	0.013612207426924011
RUN4315	0	1548.5313836121893	28.889905162374774	20250228	09:06	2548.84521484375	721.0	1.0116259106759913	0.018873222027348747
RUN4316	0	644.3132919318427	14.566091040218211	20250228	10:20	1015.6587524414062	729.0	1.0447211988835048	0.023618175016933834
RUN4321	0	2733.659350381002	39.85585680364725	20250228	12:06	4014.0634765625	749.3051234266493	1.0911390959139788	0.01590845017084792
RUN4321	1	1881.0555566645505	34.32887428570137	20250228	12:06	6648.3310546875	754.4273103841145	1.1363261327058596	0.020737716554414944
RUN4328	0	2138.425865372497	32.245293789226956	20250228	16:30	3034.65966796875	773.5	1.0937109198546242	0.01649205170133629
RUN4330	0	2702.3360502693595	39.78420851768912	20250228	17:45	3611.417236328125	787.5222001817491	1.1407160267311443	0.01679379744884731
RUN4330	1	2868.4196806172413	35.26936664463177	20250228	17:45	7353.575439453125	794.7986189100477	1.1578228233893302	0.014236298106438106
RUN4330	2	2969.8263062194733	42.091978138733445	20250228	17:45	11153.722900390625	802.1877945285373	1.1695888272147457	0.01657683051811172
RUN4330	3	2646.6697976245073	37.31112647465774	20250228	17:45	14817.361572265625	809.3115363905165	1.0716428136186231	0.01510736269045347
RUN4332	0	2999.8333021723724	38.583202362240186	20250228	21:55	3816.9775390625	817.4219007703994	1.1542766452120188	0.01484605472976511
RUN4332	1	2827.047897958507	42.19813854426082	20250228	21:55	7482.114990234375	824.5485569254558	1.1230661166813853	0.01676352905810641
RUN4333	0	2782.3647378186656	33.84302539933847	20250301	01:56	3897.295166015625	845.5780739339193	1.0136212553345845	0.012329084473839165
RUN4333	1	2745.449445729002	39.80524759804021	20250301	01:56	7756.781494140625	853.0826306830512	1.0010862698251755	0.014514376470992926
RUN4333	2	2901.9293681635404	35.214168009160495	20250301	01:56	11653.460205078125	860.6595059543185	1.0388181506353398	0.01260579161187106
RUN4333	3	2047.6433845008921	29.42363823864628	20250301	01:56	14357.38916015625	865.9171455891927	1.0499324713020244	0.015087018298417566
RUN4334	0	2853.3739367320436	36.96524424209774	20250301	05:58	3914.783935546875	874.1120798746745	1.00106535298778	0.012968726180304396
RUN4334	1	2747.7422487734016	37.407556607738584	20250301	05:58	7814.38525390625	881.6946379937066	0.9594365155865945	0.013061696665456323
RUN4334	2	2734.092377826862	37.43696418480512	20250301	05:58	11699.702392578125	889.2494213189019	0.9500397556502328	0.013008559840501135
RUN4335	0	1842.508247286092	30.03002765524334	20250301	09:22	2449.258056640625	894.2624462212457	1.0099236956296402	0.0164601903704448
RUN4358	0	2878.5041561417484	40.92536575310917	20250301	14:03	3971.75634765625	897.7228595648871	0.9692161420190736	0.013779908922943626
RUN4358	1	2397.1135115774846	37.79179562952403	20250301	14:03	7406.953369140625	904.4024093288846	0.9263047666776125	0.014603697431873876
RUN4360	0	2264.8865843473627	41.70535698997308	20250301	16:14	3439.088134765625	911.1871158175999	0.8677092827237615	0.015977897370051192
RUN4360	1	2319.96944344794	30.575531513861282	20250301	16:14	6930.9228515625	917.9767944335938	0.8689114970752425	0.011451629648231886
RUN4360	2	2293.596536054249	31.96508006384408	20250301	16:14	10374.3994140625	924.6724433051215	0.8647899575861538	0.012052285481824562
RUN4360	3	2219.178068360081	35.2753777260477	20250301	16:14	13803.987060546875	931.3410859510634	0.834103884133316	0.013258660940764154
RUN4364	0	3214.533316081673	44.98980181560635	20250302	02:47	4621.78173828125	988.4867978244357	0.8447268252621778	0.01182258471758397
RUN4364	1	3168.986048351367	38.24976235838563	20250302	02:47	9258.017578125	997.5017008463541	0.8226589418595845	0.009929519583874542
RUN4364	2	3156.7056293852515	47.94572850843041	20250302	02:47	13922.00390625	1006.5705631510416	0.8072559427618822	0.012261033752461643
RUN4365	0	3056.7240365224357	37.28844701921764	20250302	06:50	4650.2890625	1017.0422287326389	0.7759182325205267	0.009465292109752513
RUN4365	1	3113.116761348718	41.934881322968884	20250302	06:50	9331.97998046875	1026.1455166286892	0.7779691569695735	0.010479544061917957
RUN4365	2	3048.475616229955	32.111053163432544	20250302	06:50	14024.94140625	1035.2707194010416	0.7532869960101821	0.007934732575004044
RUN4404	0	2815.6775289329157	38.97946532558448	20250302	17:47	4438.46875	1092.1303559027779	0.6973550175660961	0.009653991072316303
RUN4404	1	1240.5321859871583	22.601063721152837	20250302	17:47	6338.7969970703125	1095.8254386054145	0.7151821969232047	0.013029793654271819
RUN4416	0	2289.920721550908	34.12410130775088	20250302	21:31	3691.621826171875	1117.1781535508896	0.6665910338399936	0.009933453047312687
RUN4416	1	2159.7477636291715	30.30686221243959	20250302	21:31	7358.7001953125	1124.3085837131075	0.6288918627924092	0.00882498380280604
RUN4416	2	940.0189134019515	21.304392875840286	20250302	21:31	8820.41796875	1127.1508127170137	0.6849670741487642	0.015523951110588156
RUN4417	0	2180.6490889520383	32.517633200584974	20250303	01:35	3664.203369140625	1145.12483988444	0.6239244996533047	0.009303903194408415
RUN4417	1	2244.690028574518	30.256855793715417	20250303	01:35	7381.257568359375	1152.3524452718098	0.6291450965394332	0.008480437038964133
RUN4417	2	2252.3309013759563	36.309517615961894	20250303	01:35	11081.092529296875	1159.546568806966	0.6302898428358902	0.010160816129473149
RUN4417	3	1914.134970487606	29.117585533381323	20250303	01:35	14395.52001953125	1165.9912889268662	0.5946307851569191	0.009045450302377406
RUN4418	0	2277.6227181726827	39.70642676880349	20250303	05:35	3632.816162109375	1173.0638092041015	0.6416458487330065	0.011185989541175738
RUN4418	1	2203.969242996897	31.900329033965644	20250303	05:35	7315.69189453125	1180.2249564615886	0.6087406880068579	0.008810934320197649
RUN4418	2	1946.8128304383904	28.463277093123658	20250303	05:35	10610.688720703125	1186.6318947347006	0.5977668708431243	0.008739619862719901
RUN4419	0	1189.9152785833794	20.785209499907694	20250303	12:22	1996.055908203125	1197.881219821506	0.597459186959566	0.010436301299856725
